 |       | t#bar{t}t#bar{t}      | t#bar{t}t      | t#bar{t}VV      | t#bar{t}VV      | ttZ_high      | ttZ_low      | t#bar{t}H      | QmisID      | Mat.Conv.      | Low m_{#gamma^{*}}      | HF e      | HF#mu      | light      | Other fake      | singleTop      | singleTop      | Diboson      | triboson      | vh      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}W^{-}      | t#bar{t}Z' |
 | VV/VVV/VH + #geq 2 true b-jets | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0655801 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | Diboson #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_C_1__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0226323 / -0.0226322 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | FT_EFF_Eigen_C_5__1 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.0339111 / -0.033911 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | t#bar{t}W #mu_{F} and #mu_{R} | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -3.33067e-16 / 2.22045e-16 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 0 |
 | JET_Flavor_Composition_Sig | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0 / 2.22045e-16 |
 | gamma_stat_CR1bminus_nJets_bin_0 | 0.00186877 / -0.00186877 | 0.00323738 / -0.00323738 | 0.0033255 / -0.0033255 | 0.00439434 / -0.00439434 | 0.00617067 / -0.00617067 | 0.00718356 / -0.00718356 | 0.0041389 / -0.0041389 | 0.0107348 / -0.0107348 | 0.00657493 / -0.00657493 | 0.00586496 / -0.00586496 | 0.00584165 / -0.00584165 | 0.00597058 / -0.00597058 | 0.00675416 / -0.00675416 | 0.00579628 / -0.00579628 | 0.0132066 / -0.0132066 | 0.00900881 / -0.00900881 | 0.00932819 / -0.00932819 | 0.00951821 / -0.00951821 | 0.0208594 / -0.0208594 | 0.0208599 / -0.0208599 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0018897 / -0.0018897 |
 | gamma_stat_CR1bminus_nJets_bin_1 | 0.00389587 / -0.00389587 | 0.00532701 / -0.00532701 | 0.00618908 / -0.00618908 | 0.00567249 / -0.00567249 | 0.00675339 / -0.00675339 | 0.00625893 / -0.00625893 | 0.00599921 / -0.00599921 | 0.00577839 / -0.00577839 | 0.00556329 / -0.00556329 | 0.00654691 / -0.00654691 | 0.00731173 / -0.00731173 | 0.0065392 / -0.0065392 | 0.00532105 / -0.00532105 | 0.00520779 / -0.00520779 | 0.00620185 / -0.00620185 | 0.00627887 / -0.00627887 | 0.00646373 / -0.00646373 | 0.00609581 / -0.00609581 | 7.35123e-08 / -7.35123e-08 | 1.00493e-09 / -1.00493e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00362682 / -0.00362682 |
 | gamma_stat_CR1bminus_nJets_bin_2 | 0.0061572 / -0.0061572 | 0.00667625 / -0.00667625 | 0.00682325 / -0.00682325 | 0.00673264 / -0.00673264 | 0.00593784 / -0.00593784 | 0.00580876 / -0.00580876 | 0.00653257 / -0.00653257 | 0.00384618 / -0.00384618 | 0.00299886 / -0.00299886 | 0.00519425 / -0.00519425 | 0.00555419 / -0.00555419 | 0.00603014 / -0.00603014 | 0.00452852 / -0.00452852 | 0.00734786 / -0.00734786 | 0.00193282 / -0.00193282 | 0.00457415 / -0.00457415 | 0.00430319 / -0.00430319 | 0.00403462 / -0.00403462 | 8.92739e-08 / -8.92739e-08 | 1.22039e-09 / -1.22039e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00579692 / -0.00579692 |
 | gamma_stat_CR1bminus_nJets_bin_3 | 0.00845197 / -0.00845197 | 0.00694099 / -0.00694099 | 0.00624735 / -0.00624735 | 0.00584536 / -0.00584536 | 0.00403852 / -0.00403852 | 0.00343463 / -0.00343463 | 0.00584017 / -0.00584017 | 0.00211237 / -0.00211237 | 0.00861703 / -0.00861703 | 0.00378258 / -0.00378258 | 0.00354855 / -0.00354855 | 0.00368471 / -0.00368471 | 0.00733754 / -0.00733754 | 0.00499944 / -0.00499944 | 0.00039833 / -0.00039833 | 0.00221788 / -0.00221788 | 0.00232354 / -0.00232354 | 0.00267347 / -0.00267347 | 1.24358e-07 / -1.24358e-07 | 1.7e-09 / -1.7e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.00789337 / -0.00789337 |
 | gamma_stat_CR1bminus_nJets_bin_4 | 0.0101899 / -0.0101899 | 0.00618842 / -0.00618842 | 0.00499889 / -0.00499889 | 0.00454044 / -0.00454044 | 0.00263679 / -0.00263679 | 0.00172579 / -0.00172579 | 0.00471656 / -0.00471656 | 0.000500208 / -0.000500208 | 0.00400174 / -0.00400174 | 0.00378082 / -0.00378082 | 0.00359434 / -0.00359434 | 0.00386804 / -0.00386804 | 0.00284622 / -0.00284622 | 0.00372764 / -0.00372764 | 1.80099e-08 / -1.80099e-08 | 0.00170531 / -0.00170531 | 0.00136095 / -0.00136095 | 0.00171035 / -0.00171035 | 2.064e-07 / -2.064e-07 | 2.82153e-09 / -2.82153e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0089584 / -0.0089584 |
 | gamma_stat_CR1bminus_nJets_bin_5 | 0.00872848 / -0.00872848 | 0.00570438 / -0.00570438 | 0.00409012 / -0.00409012 | 0.0042744 / -0.0042744 | 0.00181777 / -0.00181777 | 0.00174711 / -0.00174711 | 0.00432169 / -0.00432169 | 0.00121328 / -0.00121328 | 0.00230504 / -0.00230504 | 0.00596929 / -0.00596929 | 0.00238291 / -0.00238291 | 0.0028343 / -0.0028343 | 0.00225 / -0.00225 | 0.00106719 / -0.00106719 | 4.04327e-08 / -4.04327e-08 | 0.00178367 / -0.00178367 | 0.00101436 / -0.00101436 | 0.00118391 / -0.00118391 | 4.63375e-07 / -4.63375e-07 | 6.33443e-09 / -6.33443e-09 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0123032 / -0.0123032 |
 | gamma_stat_CR1bminus_nJets_bin_6 | 0.0131439 / -0.0131439 | 0.00625742 / -0.00625742 | 0.00645504 / -0.00645504 | 0.00425618 / -0.00425618 | 0.00211731 / -0.00211731 | 0.0053203 / -0.0053203 | 0.00479518 / -0.00479518 | 0.000794602 / -0.000794602 | 0.000953312 / -0.000953312 | 0.00523591 / -0.00523591 | 0.0015855 / -0.0015855 | 0.00152678 / -0.00152678 | 0.000554395 / -0.000554395 | 0.00128201 / -0.00128201 | 8.90197e-08 / -8.90197e-08 | 0.00258067 / -0.00258067 | 0.00099095 / -0.00099095 | 0.00142849 / -0.00142849 | 1.0202e-06 / -1.0202e-06 | 1.39464e-08 / -1.39464e-08 |    NA    |    NA    |    NA    |    NA    |    NA    |    NA    | 0.0234893 / -0.0234893 |
